Order Date,Region,Category,Sales,Profit,Month-Year
2013-12-01,Central,Office Supplies,496.86,24.843,2013-12
2013-12-01,Central,Furniture,389.97,35.0973,2013-12
2012-01-13,South,Office Supplies,9.82,4.8118,2012-01
2011-05-16,West,Technology,56.4,3.384,2011-05
2012-06-07,East,Office Supplies,18.312,-12.208,2012-06
2012-06-07,East,Office Supplies,25.92,9.072,2012-06
2012-06-07,East,Office Supplies,8.016,1.002,2012-06
2014-03-10,West,Technology,479.984,59.998,2014-03
2014-03-10,West,Office Supplies,30.84,9.6375,2014-03
2012-12-22,East,Office Supplies,33.568,1.6784,2012-12
2012-12-22,East,Furniture,422.625,0.0,2012-12
2011-08-06,East,Technology,199.98,83.9916,2011-08
2013-03-28,South,Furniture,20.24,8.7032,2013-03
2013-03-28,South,Furniture,39.92,11.1776,2013-03
2013-03-28,South,Office Supplies,32.54,15.9446,2013-03
2012-12-05,West,Technology,39.0,17.55,2012-12
2012-12-05,West,Office Supplies,12.6,6.048,2012-12
2012-09-11,West,Furniture,24.64,4.004,2012-09
2012-07-17,Central,Office Supplies,6.264,2.0358,2012-07
2012-07-17,Central,Office Supplies,14.432,3.4276,2012-07
2011-05-30,Central,Technology,719.976,134.9955,2011-05
2014-11-14,South,Technology,239.92,23.992,2014-11
2013-12-10,South,Furniture,1056.86,158.529,2013-12
2012-03-22,South,Technology,447.944,89.5888,2012-03
2012-03-22,South,Office Supplies,150.408,-33.8418,2012-03
2013-12-24,Central,Technology,453.576,39.6879,2013-12
2013-12-24,Central,Office Supplies,45.36,14.742,2013-12
2013-12-24,Central,Technology,287.88,35.985,2013-12
2013-12-24,Central,Technology,131.88,14.8365,2013-12
2013-12-24,Central,Furniture,2.328,-0.7566,2013-12
2013-04-03,Central,Furniture,1454.9,378.274,2013-04
2014-05-01,South,Office Supplies,4.842,-3.5508,2014-05
2014-05-01,South,Furniture,220.704,-8.2764,2014-05
2013-11-18,Central,Technology,67.176,6.7176,2013-11
2013-11-18,Central,Office Supplies,15.232,5.5216,2013-11
2013-11-11,East,Office Supplies,31.104,10.8864,2013-11
2013-12-07,East,Office Supplies,968.744,314.8418,2013-12
2013-12-07,East,Office Supplies,222.352,77.8232,2013-12
2013-12-07,East,Technology,479.984,89.997,2013-12
2013-04-04,Central,Office Supplies,10.272,3.21,2013-04
2011-11-28,Central,Technology,998.85,-199.77,2011-11
2012-10-20,East,Office Supplies,24.56,11.5432,2012-10
2011-09-19,West,Office Supplies,5.67,0.1134,2011-09
2014-08-28,South,Office Supplies,14.336,0.896,2014-08
2014-07-04,East,Furniture,102.3,26.598,2014-07
2014-12-23,Central,Furniture,607.52,97.2032,2014-12
2014-12-23,Central,Office Supplies,31.16,7.79,2014-12
2013-12-28,South,Office Supplies,2.61,1.2006,2013-12
2011-05-20,Central,Furniture,10.332,-5.9409,2011-05
2011-05-20,Central,Office Supplies,10.368,3.6288,2011-05
2011-05-20,Central,Technology,20.784,-3.6372,2011-05
2011-05-20,Central,Office Supplies,66.96,-13.392,2011-05
2011-02-05,West,Office Supplies,17.248,6.0368,2011-02
2014-12-10,East,Office Supplies,11.088,-8.1312,2014-12
2014-07-12,West,Technology,1287.45,244.6155,2014-07
2014-07-12,West,Office Supplies,168.1,43.706,2014-07
2012-05-15,East,Office Supplies,51.968,-10.3936,2012-05
2014-01-30,East,Office Supplies,4.768,0.4768,2014-01
2014-09-30,East,Office Supplies,7.98,3.9102,2014-09
2014-04-24,West,Office Supplies,18.688,7.008,2014-04
2014-04-24,West,Furniture,11.664,3.3534,2014-04
2014-11-10,South,Technology,191.976,38.3952,2014-11
2014-11-10,South,Technology,499.168,31.198,2014-11
2011-05-05,South,Office Supplies,11.88,5.346,2011-05
2011-05-05,South,Office Supplies,35.44,16.6568,2011-05
2013-10-28,West,Office Supplies,67.136,25.176,2013-10
2011-11-26,West,Office Supplies,4.32,1.512,2011-11
2011-11-26,West,Office Supplies,14.94,7.0218,2011-11
2011-11-26,West,Office Supplies,40.54,11.3512,2011-11
2011-11-26,West,Office Supplies,7.312,2.5592,2011-11
2011-12-31,West,Technology,475.944,59.493,2011-12
2013-01-03,Central,Technology,30.08,-5.264,2013-01
2013-01-03,Central,Technology,165.6,-6.21,2013-01
2013-01-03,Central,Technology,180.96,13.572,2013-01
2014-08-19,East,Technology,23.18,7.6494,2014-08
2011-06-04,East,Furniture,56.96,21.0752,2011-06
2011-06-04,East,Office Supplies,15.56,4.0456,2011-06
2011-06-04,East,Furniture,353.568,-44.196,2011-06
2011-06-04,East,Furniture,13.96,6.7008,2011-06
2014-11-14,West,Technology,82.95,29.0325,2014-11
2013-01-28,West,Office Supplies,39.68,10.3168,2013-01
2013-11-10,West,Technology,479.97,177.5889,2013-11
2013-09-11,West,Office Supplies,7.38,3.4686,2013-09
2013-09-11,West,Office Supplies,14.256,4.455,2013-09
2013-09-11,West,Office Supplies,81.98,40.1702,2013-09
2013-09-11,West,Office Supplies,39.624,13.8684,2013-09
2014-03-04,West,Furniture,399.672,-14.9877,2014-03
2014-09-09,East,Office Supplies,65.12,16.9312,2014-09
2014-11-07,Central,Furniture,30.56,-19.864,2014-11
2014-05-14,South,Office Supplies,20.768,2.3364,2014-05
2013-11-28,West,Office Supplies,39.808,3.9808,2013-11
2012-11-13,South,Office Supplies,121.104,-100.92,2012-11
2012-11-13,South,Technology,111.96,-1.3995,2012-11
2012-12-08,West,Office Supplies,15.696,5.1012,2012-12
2012-09-07,East,Office Supplies,70.26,18.9702,2012-09
2012-09-07,East,Technology,90.0,16.2,2012-09
2012-09-07,East,Office Supplies,6.096,2.0574,2012-09
2012-09-07,East,Furniture,481.176,-120.294,2012-09
2012-09-07,East,Office Supplies,7.24,2.3892,2012-09
2013-07-29,East,Furniture,177.45,-78.078,2013-07
2013-07-29,East,Office Supplies,1369.764,-913.176,2013-07
2013-07-29,East,Office Supplies,9.48,0.711,2013-07
2014-08-26,East,Furniture,130.98,-89.0664,2014-08
2011-04-30,South,Office Supplies,174.95,45.487,2011-04
2011-04-30,South,Office Supplies,826.0,214.76,2011-04
2014-04-28,West,Furniture,139.58,39.0824,2014-04
2014-07-24,Central,Technology,399.95,143.982,2014-07
2011-12-13,South,Office Supplies,12.39,5.8233,2011-12
2014-01-13,Central,Office Supplies,760.98,-1141.47,2014-01
2014-12-03,West,Office Supplies,67.86,-45.24,2014-12
2012-11-08,South,Office Supplies,31.504,11.814,2012-11
2012-11-08,South,Office Supplies,5.04,1.638,2012-11
2012-11-08,South,Office Supplies,39.879,-29.2446,2012-11
2012-11-08,South,Furniture,4.712,1.4136,2012-11
2013-11-26,West,Furniture,194.352,19.4352,2013-11
2012-12-05,South,Furniture,97.424,10.9602,2012-12
2013-07-30,South,Office Supplies,704.76,26.4285,2013-07
2013-07-30,South,Office Supplies,27.396,-20.0904,2013-07
2011-09-13,West,Office Supplies,5.7,2.679,2011-09
2011-09-13,West,Furniture,14.19,5.5341,2011-09
2011-09-13,West,Office Supplies,7.3,2.19,2011-09
2011-09-13,West,Technology,199.98,75.9924,2011-09
2011-09-13,West,Technology,144.96,60.8832,2011-09
2011-09-13,West,Technology,118.0,20.06,2011-09
2011-09-13,West,Office Supplies,48.94,24.47,2011-09
2011-09-13,West,Office Supplies,22.66,9.7438,2011-09
2013-06-22,Central,Office Supplies,0.836,-1.3376,2013-06
2013-09-04,East,Office Supplies,30.96,11.223,2013-09
2014-11-26,South,Furniture,723.92,-81.441,2014-11
2012-05-12,Central,Furniture,21.968,-15.9268,2012-05
2012-05-12,Central,Technology,619.152,69.6546,2012-05
2012-05-12,Central,Office Supplies,127.904,41.5688,2012-05
2014-03-31,West,Furniture,94.2,39.564,2014-03
2013-11-18,West,Office Supplies,49.5,13.365,2013-11
2013-12-31,East,Office Supplies,16.52,1.652,2013-12
2013-12-23,West,Office Supplies,55.36,19.376,2013-12
2013-12-23,West,Technology,11.56,3.757,2013-12
2012-12-20,West,Office Supplies,17.12,7.704,2012-12
2011-12-27,East,Furniture,182.352,-18.2352,2011-12
2011-12-27,East,Office Supplies,118.16,-25.109,2011-12
2014-02-17,Central,Office Supplies,18.368,6.1992,2014-02
2014-02-17,Central,Furniture,600.558,-8.5794,2014-02
2014-02-17,Central,Office Supplies,50.352,-8.1822,2014-02
2014-02-17,Central,Office Supplies,28.032,3.504,2014-02
2014-02-17,Central,Furniture,7.692,-3.6537,2014-02
2014-10-25,Central,Furniture,517.405,-81.3065,2014-10
2013-09-03,Central,Office Supplies,8.608,-13.3424,2013-09
2013-09-03,Central,Technology,159.56,33.9065,2013-09
2013-12-02,South,Office Supplies,2104.55,694.5015,2013-12
2013-12-02,South,Office Supplies,40.7,11.803,2013-12
2011-11-05,South,Technology,47.79,16.2486,2011-11
2014-11-26,West,Office Supplies,5.16,1.3416,2014-11
2013-12-17,West,Technology,21.21,4.4541,2013-12
2014-11-15,East,Office Supplies,96.36,25.0536,2014-11
2013-06-27,West,Office Supplies,231.72,11.586,2013-06
2013-06-27,West,Office Supplies,17.9,8.95,2013-06
2013-06-27,West,Office Supplies,12.48,5.616,2013-06
2011-12-26,East,Office Supplies,8.016,1.1022,2011-12
2013-08-15,East,Technology,259.896,-56.3108,2013-08
2013-08-15,East,Technology,247.188,-49.4376,2013-08
2013-08-15,East,Technology,279.96,48.993,2013-08
2013-10-25,West,Technology,450.0,162.0,2013-10
2011-08-23,Central,Office Supplies,19.44,9.5256,2011-08
2014-09-16,West,Furniture,300.904,11.2839,2014-09
2014-06-16,South,Technology,239.976,26.9973,2014-06
2014-06-16,South,Furniture,31.168,9.3504,2014-06
2014-06-16,South,Furniture,120.96,-28.224,2014-06
2014-06-16,South,Technology,2239.936,223.9936,2014-06
2014-06-16,South,Office Supplies,76.608,6.7032,2014-06
2014-06-16,South,Office Supplies,142.776,17.847,2014-06
2014-06-16,South,Office Supplies,91.36,29.692,2014-06
2012-03-01,East,Office Supplies,3.552,0.444,2012-03
2013-07-24,Central,Technology,115.136,11.5136,2013-07
2011-10-01,West,Office Supplies,4.71,0.0,2011-10
2011-09-08,East,Furniture,172.764,13.4372,2011-09
2011-09-08,East,Office Supplies,3.52,1.6896,2011-09
2011-11-16,West,Technology,79.968,-17.9928,2011-11
2011-11-16,West,Furniture,305.9745,25.1979,2011-11
2011-11-16,West,Office Supplies,344.91,10.3473,2011-11
2011-03-03,West,Furniture,626.352,-23.4882,2011-03
2012-12-03,West,Furniture,359.499,-29.6058,2012-12
2014-07-12,West,Technology,71.952,5.3964,2014-07
2014-07-12,West,Office Supplies,29.8,9.3125,2014-07
2014-11-17,East,Office Supplies,1.824,-1.3984,2014-11
2013-06-13,Central,Office Supplies,64.384,-160.96,2013-06
2013-06-13,Central,Furniture,6.984,-4.5396,2013-06
2013-06-13,Central,Office Supplies,11.264,3.9424,2013-06
2013-06-13,Central,Office Supplies,15.552,5.6376,2013-06
2013-06-13,Central,Furniture,379.372,-119.2312,2013-06
2013-06-13,Central,Office Supplies,67.536,6.7536,2013-06
2013-06-13,Central,Office Supplies,1.524,-2.667,2013-06
2013-12-30,South,Office Supplies,37.408,13.0928,2013-12
2013-12-30,South,Office Supplies,25.344,8.8704,2013-12
2014-03-19,West,Office Supplies,46.2,21.252,2014-03
2012-12-27,South,Technology,4.728,0.7092,2012-12
2012-12-27,South,Furniture,53.352,16.0056,2012-12
2012-12-27,South,Furniture,131.104,8.194,2012-12
2012-12-27,South,Office Supplies,22.512,2.2512,2012-12
2012-12-27,South,Technology,72.744,-12.7302,2012-12
2012-07-31,Central,Office Supplies,52.59,15.777,2012-07
2014-06-28,West,Office Supplies,19.44,9.3312,2014-06
2014-06-28,West,Furniture,126.3,40.416,2014-06
2014-06-28,West,Technology,1287.45,244.6155,2014-06
2011-02-08,East,Office Supplies,64.96,9.744,2011-02
2013-09-05,Central,Office Supplies,535.41,160.623,2013-09
2014-04-07,South,Office Supplies,8.1,-5.94,2014-04
2014-12-09,East,Office Supplies,13.248,3.6432,2014-12
2014-12-09,East,Technology,83.988,-20.997,2014-12
2013-07-25,South,Office Supplies,73.2,21.228,2013-07
2012-11-09,Central,Office Supplies,10.74,5.1552,2012-11
2012-10-02,West,Furniture,11.032,3.0338,2012-10
2012-10-02,West,Technology,53.04,-4.641,2012-10
2012-11-22,East,Office Supplies,17.12,4.9648,2012-11
2012-11-22,East,Office Supplies,59.94,28.1718,2012-11
2014-02-03,West,Furniture,210.58,12.6348,2014-02
2014-02-03,West,Office Supplies,30.96,10.062,2014-02
2014-02-03,West,Technology,239.984,38.9974,2014-02
2012-06-16,East,Office Supplies,3050.376,1143.891,2012-06
2012-06-16,East,Technology,133.98,33.495,2012-06
2013-05-06,South,Office Supplies,93.248,31.4712,2013-05
2013-05-06,South,Technology,177.48,19.9665,2013-05
2014-09-10,East,Office Supplies,17.712,5.9778,2014-09
2014-09-10,East,Office Supplies,4.86,-3.564,2014-09
2014-09-10,East,Office Supplies,6.258,-5.215,2014-09
2013-07-23,East,Office Supplies,37.68,10.5504,2013-07
2013-07-23,East,Office Supplies,51.84,24.8832,2013-07
2013-07-23,East,Furniture,27.42,9.3228,2013-07
2013-07-23,East,Office Supplies,5.4,2.592,2013-07
2013-01-31,South,Office Supplies,1270.99,635.495,2013-01
2013-01-31,South,Office Supplies,125.36,58.9192,2013-01
2013-12-30,West,Office Supplies,14.03,4.0687,2013-12
2013-12-30,West,Office Supplies,27.96,7.2696,2013-12
2012-11-21,Central,Office Supplies,5.344,0.7348,2012-11
2012-11-21,Central,Office Supplies,1.696,-2.544,2012-11
2012-11-21,Central,Office Supplies,24.588,-67.617,2012-11
2012-11-21,Central,Office Supplies,7.98,-13.167,2012-11
2012-10-05,East,Technology,288.0,57.6,2012-10
2013-09-13,West,Technology,146.952,9.1845,2013-09
2013-09-13,West,Furniture,83.136,5.196,2013-09
2014-09-15,South,Office Supplies,942.784,94.2784,2014-09
2014-09-15,South,Office Supplies,74.352,23.235,2014-09
2012-02-23,East,Office Supplies,26.88,6.72,2012-02
2012-02-23,East,Office Supplies,10.896,3.8136,2012-02
2013-12-06,Central,Office Supplies,3.536,0.3094,2013-12
2013-07-03,Central,Furniture,528.43,0.0,2013-07
2013-07-03,Central,Office Supplies,41.472,14.5152,2013-07
2014-12-14,East,Furniture,287.976,7.1994,2014-12
2012-03-20,West,Office Supplies,29.304,2.5641,2012-03
2012-03-01,Central,Office Supplies,55.328,6.2244,2012-03
2012-03-01,Central,Furniture,1227.9984,-36.1176,2012-03
2013-09-16,West,Office Supplies,20.416,6.6352,2013-09
2013-09-16,West,Furniture,1128.39,259.5297,2013-09
2014-03-18,South,Office Supplies,4.608,1.6704,2014-03
2014-05-29,West,Technology,195.96,19.596,2014-05
2014-05-29,West,Office Supplies,15.552,5.4432,2014-05
2014-05-29,West,Technology,271.968,54.3936,2014-05
2014-06-16,South,Furniture,698.352,52.3764,2014-06
2014-06-16,South,Furniture,77.728,-3.8864,2014-06
2012-09-06,South,Office Supplies,46.62,21.4452,2012-09
2014-03-19,Central,Technology,537.544,47.0351,2014-03
2011-12-19,West,Office Supplies,14.62,6.8714,2011-12
2011-12-19,West,Office Supplies,22.55,8.7945,2011-12
2011-12-19,West,Technology,583.8,72.975,2011-12
2011-12-19,West,Technology,211.168,15.8376,2011-12
2013-07-08,West,Office Supplies,12.96,6.2208,2013-07
2013-07-08,West,Office Supplies,45.98,12.8744,2013-07
2013-04-07,East,Technology,1294.75,336.635,2013-04
2011-05-08,East,Technology,1799.97,239.996,2011-05
2014-11-24,Central,Office Supplies,10.688,3.7408,2014-11
2013-11-11,Central,Technology,221.98,62.1544,2013-11
2013-11-11,Central,Furniture,341.96,54.7136,2013-11
2011-12-31,East,Technology,34.77,11.4741,2011-12
2011-12-31,East,Office Supplies,18.9,8.694,2011-12
2014-08-20,West,Office Supplies,102.72,37.236,2014-08
2013-09-13,East,Furniture,40.48,14.5728,2013-09
2014-10-27,East,Office Supplies,33.282,-27.735,2014-10
2014-10-27,East,Technology,118.65,19.775,2014-10
2014-10-27,East,Office Supplies,14.76,4.9815,2014-10
2014-05-31,West,Office Supplies,37.52,18.0096,2014-05
2013-03-09,Central,Office Supplies,207.144,48.3336,2013-03
2013-03-09,Central,Office Supplies,13.9,3.753,2013-03
2012-07-26,West,Furniture,266.352,13.3176,2012-07
2012-11-23,East,Technology,307.98,89.3142,2012-11
2012-11-23,East,Office Supplies,44.1,20.727,2012-11
2012-11-23,East,Office Supplies,13.12,5.6416,2012-11
2012-11-23,East,Office Supplies,16.56,7.7832,2012-11
2012-11-23,East,Office Supplies,38.88,18.6624,2012-11
2012-11-28,Central,Office Supplies,335.52,117.432,2012-11
2014-11-04,South,Technology,959.984,311.9948,2014-11
2014-11-04,South,Office Supplies,4.086,-2.9964,2014-11
2014-11-04,South,Office Supplies,55.984,4.1988,2014-11
2014-11-04,South,Office Supplies,10.688,3.7408,2014-11
2014-03-22,East,Office Supplies,8.856,2.8782,2014-03
2012-12-19,East,Office Supplies,6.912,2.5056,2012-12
2011-04-02,Central,Office Supplies,26.72,9.352,2011-04
2011-04-02,Central,Office Supplies,33.488,10.465,2011-04
2012-06-05,Central,Office Supplies,10.56,4.752,2012-06
2011-10-06,Central,Office Supplies,386.34,54.0876,2011-10
2013-08-22,West,Office Supplies,33.44,11.704,2013-08
2012-11-15,South,Furniture,39.96,14.3856,2012-11
2012-06-22,East,Office Supplies,1217.568,456.588,2012-06
2014-09-25,South,Office Supplies,15.51,3.8775,2014-09
2014-09-25,South,Technology,89.9,25.172,2014-09
2014-09-25,South,Office Supplies,14.28,3.7128,2014-09
2014-09-25,South,Office Supplies,12.72,4.9608,2014-09
2014-09-25,South,Office Supplies,15.75,7.56,2014-09
2011-04-06,West,Office Supplies,70.95,18.447,2011-04
2011-04-06,West,Office Supplies,65.568,23.7684,2011-04
2011-04-06,West,Technology,299.97,131.9868,2011-04
2013-02-09,West,Technology,89.97,39.5868,2013-02
2013-02-09,West,Technology,31.86,11.151,2013-02
2011-11-18,Central,Office Supplies,67.15,16.7875,2011-11
2014-12-19,East,Office Supplies,7.236,-6.03,2014-12
2014-12-19,East,Office Supplies,4.824,1.7487,2014-12
2014-12-19,East,Office Supplies,91.36,29.692,2014-12
2014-12-19,East,Office Supplies,130.112,13.0112,2014-12
2012-07-02,South,Technology,74.24,8.352,2012-07
2012-07-02,South,Furniture,159.84,45.954,2012-07
2012-07-02,South,Office Supplies,2.892,-2.3136,2012-07
2012-07-02,South,Office Supplies,9.392,3.2872,2012-07
2011-10-08,East,Office Supplies,123.92,55.764,2011-10
2012-09-22,East,Office Supplies,55.6,6.255,2012-09
2012-09-22,East,Technology,617.976,-7.7247,2012-09
2014-12-25,West,Office Supplies,21.312,7.992,2014-12
2014-10-14,West,Technology,209.94,39.8886,2014-10
2014-10-14,West,Technology,31.984,-7.996,2014-10
2014-10-14,West,Office Supplies,5083.96,1906.485,2014-10
2014-08-21,South,Technology,35.96,3.596,2014-08
2012-09-11,East,Office Supplies,31.05,14.904,2012-09
2012-09-11,East,Furniture,8.92,3.9248,2012-09
2012-09-11,East,Office Supplies,209.6,96.416,2012-09
2012-09-11,East,Office Supplies,111.04,29.9808,2012-09
2012-09-11,East,Office Supplies,38.88,18.6624,2012-09
2012-12-20,South,Office Supplies,36.27,10.881,2012-12
2011-09-20,Central,Furniture,493.43,-70.49,2011-09
2011-09-20,Central,Technology,11.12,3.475,2011-09
2013-11-05,West,Technology,686.4,77.22,2013-11
2014-12-02,West,Office Supplies,15.92,5.373,2014-12
2014-12-02,West,Furniture,70.68,31.0992,2014-12
2014-12-02,West,Office Supplies,541.24,5.4124,2014-12
2011-10-10,East,Technology,101.994,-71.3958,2011-10
2011-10-10,East,Office Supplies,18.264,-13.3936,2011-10
2014-11-15,Central,Office Supplies,21.99,-32.985,2014-11
2013-08-14,Central,Office Supplies,185.376,-34.758,2013-08
2013-08-14,Central,Office Supplies,58.924,-153.2024,2013-08
2014-09-18,East,Technology,480.0,225.6,2014-09
2014-09-18,East,Office Supplies,34.05,9.534,2014-09
2012-03-23,West,Office Supplies,192.72,92.5056,2012-03
2012-03-23,West,Technology,239.97,86.3892,2012-03
2013-07-01,Central,Technology,50.12,-0.6265,2013-07
2014-10-21,South,Technology,15.984,1.3986,2014-10
2014-10-21,South,Office Supplies,14.352,4.485,2014-10
2011-08-25,East,Office Supplies,6.528,-4.5696,2011-08
2011-08-25,East,Office Supplies,2.862,-2.2896,2011-08
2011-08-25,East,Office Supplies,20.856,-16.6848,2011-08
2011-07-27,West,Office Supplies,276.28,0.0,2011-07
2014-12-02,West,Furniture,629.64,107.0388,2014-12
2013-10-18,Central,Technology,449.97,220.4853,2013-10
2013-10-18,Central,Office Supplies,1927.59,751.7601,2013-10
2013-09-17,South,Furniture,121.78,30.445,2013-09
2012-12-01,West,Furniture,2676.672,267.6672,2012-12
2011-08-05,Central,Furniture,489.23,41.934,2011-08
2013-08-16,West,Furniture,312.03,43.6842,2013-08
2013-08-16,West,Office Supplies,17.94,3.0498,2013-08
2013-08-16,West,Technology,165.6,10.35,2013-08
2013-08-16,West,Office Supplies,37.52,18.0096,2013-08
2012-08-07,South,Technology,494.97,148.491,2012-08
2012-08-07,South,Office Supplies,25.06,11.7782,2012-08
2013-06-01,Central,Furniture,32.064,-12.8256,2013-06
2013-06-01,Central,Office Supplies,18.496,6.7048,2013-06
2013-06-01,Central,Furniture,191.079,-38.2158,2013-06
2013-06-01,Central,Office Supplies,10.368,3.6288,2013-06
2013-07-02,East,Office Supplies,30.53,14.0438,2013-07
2013-07-02,East,Technology,30.84,6.168,2013-07
2013-07-02,East,Office Supplies,75.06,33.777,2013-07
2013-12-19,West,Technology,66.976,6.6976,2013-12
2012-01-26,West,Office Supplies,182.72,84.0512,2012-01
2014-10-29,East,Office Supplies,21.93,10.3071,2014-10
2014-11-05,South,Technology,95.976,15.5961,2014-11
2014-11-05,South,Technology,143.928,-32.3838,2014-11
2014-11-05,South,Office Supplies,3.564,-2.97,2014-11
2014-11-05,South,Office Supplies,4.928,1.7248,2014-11
2013-05-10,Central,Office Supplies,856.656,107.082,2013-05
2013-05-10,Central,Office Supplies,13.184,-20.4352,2013-05
2013-05-10,Central,Office Supplies,48.784,-131.7168,2013-05
2013-05-10,Central,Office Supplies,76.64,26.824,2013-05
2013-05-10,Central,Office Supplies,18.528,-27.792,2013-05
2011-04-02,South,Furniture,177.68,46.1968,2011-04
2011-04-28,East,Technology,159.98,57.5928,2011-04
2013-10-05,South,Technology,52.68,19.755,2013-10
2013-10-05,South,Furniture,11.568,2.6028,2013-10
2014-06-12,South,Office Supplies,4.572,-3.81,2014-06
2013-01-30,Central,Technology,1439.968,143.9968,2013-01
2013-01-30,Central,Office Supplies,1.728,-2.6784,2013-01
2013-01-30,Central,Furniture,626.1,-538.446,2013-01
2012-09-27,West,Office Supplies,99.2,25.792,2012-09
2012-04-13,Central,Furniture,609.98,-113.282,2012-04
2012-04-13,Central,Furniture,211.372,-45.294,2012-04
2012-04-13,Central,Technology,239.976,17.9982,2012-04
2014-12-19,Central,Furniture,99.95,22.9885,2014-12
2014-12-19,Central,Technology,29.34,10.8558,2014-12
2013-03-15,Central,Furniture,16.74,4.3524,2013-03
2014-08-28,East,Office Supplies,12.672,3.96,2014-08
2014-08-28,East,Technology,1119.888,209.979,2014-08
2012-12-17,West,Office Supplies,204.85,53.261,2012-12
2012-12-17,West,Technology,135.984,16.998,2012-12
2012-12-17,West,Office Supplies,16.4,7.052,2012-12
2012-12-17,West,Office Supplies,92.96,31.374,2012-12
2011-08-22,South,Office Supplies,7.632,-1.8126,2011-08
2013-11-04,West,Office Supplies,4.158,-3.465,2013-11
2013-11-04,West,Technology,179.991,-251.9874,2013-11
2014-10-11,Central,Furniture,239.358,-47.8716,2014-10
2011-12-07,West,Office Supplies,164.88,80.7912,2011-12
2011-11-15,West,Office Supplies,10.95,3.285,2011-11
2014-12-25,East,Office Supplies,19.44,9.3312,2014-12
2014-12-25,East,Office Supplies,12.3,6.15,2014-12
2011-12-24,West,Office Supplies,13.97,3.6322,2011-12
2014-12-23,South,Furniture,934.956,-249.3216,2014-12
2014-12-23,South,Technology,46.864,7.6154,2014-12
2014-12-23,South,Office Supplies,26.16,1.962,2014-12
2014-12-23,South,Office Supplies,23.128,2.891,2014-12
2014-12-23,South,Office Supplies,59.24,16.291,2014-12
2011-08-08,South,Furniture,155.456,-7.7728,2011-08
2011-09-20,West,Office Supplies,8.56,3.852,2011-09
2014-12-26,South,Furniture,21.0,5.775,2014-12
2014-12-26,South,Technology,120.0,-7.2,2014-12
2014-11-26,Central,Technology,299.96,37.495,2014-11
2014-11-26,Central,Office Supplies,67.84,-179.776,2014-11
2014-11-26,Central,Furniture,853.93,-24.398,2014-11
2014-11-26,Central,Office Supplies,18.688,3.7376,2014-11
2013-11-06,South,Furniture,273.96,71.2296,2013-11
2013-11-06,South,Technology,89.97,18.8937,2013-11
2013-11-06,South,Furniture,756.8,75.68,2013-11
2014-11-07,Central,Office Supplies,1.248,-1.9344,2014-11
2013-11-04,East,Technology,72.0,14.4,2013-11
2013-11-04,East,Furniture,470.155,-13.433,2013-11
2011-12-30,South,Office Supplies,39.128,-8.8038,2011-12
2014-12-03,East,Office Supplies,19.728,1.7262,2014-12
2014-12-03,East,Technology,151.188,-25.198,2014-12
2014-03-25,East,Furniture,271.764,60.392,2014-03
2011-11-19,East,Technology,47.496,-1.1874,2011-11
2014-04-26,West,Furniture,344.981,28.4102,2014-04
2014-11-24,Central,Office Supplies,36.288,12.7008,2014-11
2014-11-24,Central,Office Supplies,78.304,29.364,2014-11
2014-11-24,Central,Furniture,127.785,-31.0335,2014-11
2014-11-24,Central,Office Supplies,6.104,-9.156,2014-11
2011-11-03,East,Office Supplies,5.76,2.8224,2011-11
2012-10-19,Central,Office Supplies,1.72,-2.838,2012-10
2011-02-07,Central,Office Supplies,8.952,-14.7708,2011-02
2013-03-07,Central,Office Supplies,2.334,-6.3018,2013-03
2013-03-07,Central,Office Supplies,1.728,-2.7648,2013-03
2013-03-07,Central,Furniture,159.04,-194.824,2013-03
2013-03-07,Central,Furniture,145.98,-99.2664,2013-03
2012-12-03,South,Furniture,77.952,12.6672,2012-12
2012-12-03,South,Office Supplies,95.97,-73.577,2012-12
2012-12-03,South,Technology,105.584,9.2386,2012-12
2012-12-03,South,Office Supplies,9.344,1.168,2012-12
2012-12-24,Central,Furniture,9.68,3.7752,2012-12
2012-12-24,Central,Technology,4899.93,2302.9671,2012-12
2014-10-02,West,Technology,104.75,21.9975,2014-10
2014-10-17,South,Technology,18.528,4.4004,2014-10
2014-10-17,South,Furniture,1875.258,-968.8833,2014-10
2011-08-15,South,Office Supplies,91.36,29.692,2011-08
2011-08-15,South,Office Supplies,152.24,17.127,2011-08
2014-11-12,Central,Technology,35.184,12.3144,2014-11
2014-03-21,Central,Office Supplies,56.704,19.1376,2014-03
2014-03-21,Central,Office Supplies,274.064,102.774,2014-03
2014-05-14,East,Furniture,458.43,-124.431,2014-05
2011-06-22,West,Office Supplies,8.226,-6.0324,2011-06
2011-12-02,South,Technology,5.95,0.833,2011-12
2011-12-02,South,Office Supplies,15.24,7.1628,2011-12
2012-04-05,West,Technology,239.94,26.3934,2012-04
2012-04-05,West,Office Supplies,23.84,6.4368,2012-04
2014-11-19,Central,Office Supplies,92.52,24.9804,2014-11
2014-11-19,Central,Office Supplies,37.76,10.5728,2014-11
2014-11-19,Central,Office Supplies,7.38,3.4686,2014-11
2014-11-19,Central,Furniture,5.82,2.7354,2014-11
2014-07-13,East,Office Supplies,3.816,1.1925,2014-07
2014-05-20,South,Office Supplies,26.16,12.8184,2014-05
2012-12-20,Central,Technology,100.8,21.42,2012-12
2013-02-21,East,Furniture,135.8,66.542,2013-02
